Unnamed: 0,Name,Symbol,Exchange,Sector,Industry,href
,Central Automotive Products,8117,Tokyo,Consumer Cyclicals,Automobiles & Auto Parts,/equities/central-automotive-products-ltd
,King Co Ltd,8118,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/king-co-ltd
,Sanyei,8119,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/sanyei-corp
,T.Kawabe &,8123,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/t-kawabe-co-ltd
,Wakita Co Ltd,8125,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",/equities/wakita-co-ltd
,Yamato International,8127,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/yamato-international
,Toho Holdings,8129,Tokyo,Healthcare,Pharmaceuticals,/equities/toho-holdings
,Sangetsu Co Ltd,8130,Tokyo,Consumer Cyclicals,Household Goods,/equities/sangetsu-co-ltd
,Mitsuuroko Group Holdings,8131,Tokyo,Energy,Oil & Gas,/equities/mitsuuroko-group-holdings
,Sinanen Co Ltd,8132,Tokyo,Energy,Oil & Gas,/equities/sinanen-co-ltd
,Itochu Enex Co Ltd,8133,Tokyo,Energy,Oil & Gas,/equities/itochu-enex-co-ltd
,Zett,8135,Tokyo,Consumer Cyclicals,Leisure Products,/equities/zett-corp
,Sanrio Co Ltd,8136,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/sanrio-co-ltd
,Sun-Wa Technos,8137,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",/equities/sun-wa-technos-corp
,Sankyo Kasei,8138,Tokyo,Basic Materials,Chemicals,/equities/sankyo-kasei-corp
,Nagahori,8139,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/nagahori-corp
,Ryosan Co Ltd,8140,Tokyo,Technology,Semiconductors & Semiconductor Equipment,/equities/ryosan-co-ltd
,Shinko Shoji Co Ltd,8141,Tokyo,Technology,Semiconductors & Semiconductor Equipment,/equities/shinko-shoji-co-ltd
,Toho Co Ltd,8142,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/toho-co-ltd
,Lapine,8143,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/lapine-co-ltd
,Denkyosha,8144,Tokyo,Consumer Cyclicals,Household Goods,/equities/denkyosha-co-ltd
,Tomita,8147,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",/equities/tomita-co-ltd
,Sanshin Electronics,8150,Tokyo,Technology,Semiconductors & Semiconductor Equipment,/equities/sanshin-electronics
,Toyo Corp,8151,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",/equities/toyo-corp
,Somar,8152,Tokyo,Basic Materials,Chemicals,/equities/somar-corp
,Mos Food Services,8153,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/mos-food-services
,Kaga Electronics,8154,Tokyo,Technology,Electronic Equipment & Parts,/equities/kaga-electronics
,Mimasu Semiconductor,8155,Tokyo,Technology,Semiconductors & Semiconductor Equipment,/equities/mimasu-semiconductor
,Tsuzuki Denki,8157,Tokyo,Technology,Software & IT Services,/equities/tsuzuki-denki-co-ltd
,Soda Nikka Co Ltd,8158,Tokyo,Basic Materials,Chemicals,/equities/soda-nikka-co-ltd
,Tachibana Eletech,8159,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",/equities/tachibana-eletech
,Kisoji Co Ltd,8160,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/kisoji-co-ltd
,SRS Holdings,8163,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/sato-restaurant-systems
,Senshukai Co Ltd,8165,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/senshukai-co-ltd
,Taka Q Co Ltd,8166,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/taka-q-co-ltd
,Retail Partners,8167,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/retail-partners-co-ltd
,Keiyo Co Ltd,8168,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/keiyo-co-ltd
,Joshin Denki Co Ltd,8173,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/joshin-denki-co-ltd
,Nippon Gas Co Ltd,8174,Tokyo,Utilities,Natural Gas Utilities,/equities/nippon-gas-co-ltd
,Royal Holdings,8179,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/royal-holdings
,Totenko Co Ltd,8181,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/totenko-co-ltd
,Inageya Co Ltd,8182,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/inageya-co-ltd
,Chiyoda Co Ltd,8185,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/chiyoda-co-ltd
,Life Corp,8194,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/life-corp
,Maxvalu Tokai,8198,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/maxvalu-tokai-co-ltd
,Ringer Hut Co Ltd,8200,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/ringer-hut-co-ltd
,Laox,8202,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/laox-co-ltd
,Mr Max Corp,8203,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/mr-max-corp
,Ten Allied Co Ltd,8207,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/ten-allied-co-ltd
,Encho,8208,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/encho-co-ltd
,Friendly,8209,Tokyo,Consumer Cyclicals,Hotels & Entertainment Services,/equities/friendly-corp
,Aoki Holdings Inc,8214,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/aoki-holdings-inc
,Ginza Yamagataya,8215,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/ginza-yamagataya-co-ltd
,Okuwa Co Ltd,8217,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/okuwa-co-ltd
,Komeri Co Ltd,8218,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/komeri-co-ltd
,Aoyama Trading,8219,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/aoyama-trading
,Takachiho,8225,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/takachiho-co-ltd
,Rikei,8226,Tokyo,Technology,Software & IT Services,/equities/rikei-corp
,Shimamura Co Ltd,8227,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/shimamura-co-ltd
,Hasegawa Co Ltd,8230,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/hasegawa-co-ltd
,Takashimaya,8233,Tokyo,Consumer Cyclicals,Diversified Retail,"/equities/takashimaya-co.,-ltd."
,Matsuya Co Ltd,8237,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/matsuya-co-ltd
,H2O Retailing Corp,8242,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/h2o-retailing-corp
,Kintetsu Department Store,8244,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/kintetsu-department-store
,Daiwa,8247,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/daiwa-co-ltd
,Techno Associe,8249,Tokyo,Industrials,"Machinery, Tools, Heavy Vehicles, Trains & Ships",/equities/techno-associe-co-ltd
,Marui Group,8252,Tokyo,Financials,Banking Services,"/equities/marui-group-co.,-ltd."
,Credit Saison,8253,Tokyo,Financials,Banking Services,"/equities/credit-saison-co.,-ltd."
,Saikaya Department Store,8254,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/saikaya-department-store-co-ltd
,Axial Retailing Inc,8255,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/axial-retailing-inc
,Marumitsu,8256,Tokyo,Consumer Cyclicals,Textiles & Apparel,/equities/marumitsu-co-ltd
,Izutsuya Co Ltd,8260,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/izutsuya-co-ltd
,Aeon,8267,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,"/equities/aeon-co.,-ltd."
,Izumi Co Ltd,8273,Tokyo,Consumer Cyclicals,Diversified Retail,/equities/izumi-co-ltd
,Forval Corp,8275,Tokyo,Technology,Office Equipment,/equities/forval-corp
,Heiwado Co Ltd,8276,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/heiwado-co-ltd
,Fuji Co Ltd,8278,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/fuji-co-ltd
,Yaoko Co Ltd,8279,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/yaoko-co-ltd
,Xebio Co Ltd,8281,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/xebio-co-ltd
,K'S Holdings Corp,8282,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/ks-holdings-corp
,Paltac Corp,8283,Tokyo,Consumer Non-Cyclicals,Personal & Household Products & Services,/equities/paltac-corp
,Mitani Sangyo,8285,Tokyo,Industrials,Diversified Industrial Goods Wholesale,/equities/mitani-sangyo
,Olympic Group Corp,8289,Tokyo,Consumer Non-Cyclicals,Food & Drug Retailing,/equities/olympic-group-corp
,Nissan Tokyo Sales,8291,Tokyo,Consumer Cyclicals,Specialty Retailers,/equities/nissan-tokyo-sales
,Bank Japan,8301,Tokyo,Financials,Banking Services,/equities/bank-japan
,Shinsei Bank,8303,Tokyo,Financials,Banking Services,"/equities/shinsei-bank,-ltd."
,Aozora Bank,8304,Tokyo,Financials,Banking Services,"/equities/aozora-bank,-ltd."
,Mitsubishi UFJ Financial,8306,Tokyo,Financials,Banking Services,/equities/mitsubishi-ufj-financial-group-(to)
,"Resona Holdings, Inc.",8308,Tokyo,Financials,Banking Services,"/equities/resona-holdings,-inc."
,Sumitomo Mitsui,8309,Tokyo,Financials,Banking Services,/equities/sumitomo-mitsui-trust-holdings
,Sumitomo Mitsui Financial,8316,Tokyo,Financials,Banking Services,/equities/sumitomo-mitsui-financial
,Chiba Bank,8331,Tokyo,Financials,Banking Services,"/equities/the-chiba-bank,-ltd."
,The Gunma Bank Ltd,8334,Tokyo,Financials,Banking Services,/equities/the-gunma-bank-ltd
,The Musashino Bank Ltd,8336,Tokyo,Financials,Banking Services,/equities/the-musashino-bank-ltd
,Chiba Kogyo Bank,8337,Tokyo,Financials,Banking Services,/equities/chiba-kogyo-bank
,Tsukuba Bank Ltd,8338,Tokyo,Financials,Banking Services,/equities/tsukuba-bank-ltd
,The 77 Bank Ltd,8341,Tokyo,Financials,Banking Services,/equities/the-77-bank-ltd
,Akita Bank Ltd,8343,Tokyo,Financials,Banking Services,/equities/akita-bank-ltd
,Yamagata Bank Ltd,8344,Tokyo,Financials,Banking Services,/equities/yamagata-bank-ltd
,Bank of Iwate Ltd,8345,Tokyo,Financials,Banking Services,/equities/bank-of-iwate-ltd
,Toho Bank Ltd,8346,Tokyo,Financials,Banking Services,/equities/toho-bank-ltd
,Tohoku Bank Ltd,8349,Tokyo,Financials,Banking Services,/equities/tohoku-bank-ltd
,"Fukuoka Financial Group, Inc.",8354,Tokyo,Financials,Banking Services,"/equities/fukuoka-financial-group,-inc."
,Suruga Bank Ltd,8358,Tokyo,Financials,Banking Services,/equities/suruga-bank-ltd
,Hachijuni Bank,8359,Tokyo,Financials,Banking Services,/equities/the-hachijuni-bank-ltd
,Yamanashi Chuo Bank,8360,Tokyo,Financials,Banking Services,/equities/yamanashi-chuo-bank
,Ogaki Kyoritsu Bank,8361,Tokyo,Financials,Banking Services,/equities/ogaki-kyoritsu-bank
,Fukui Bank Ltd,8362,Tokyo,Financials,Banking Services,/equities/fukui-bank-ltd
,Shimizu Bank Ltd,8364,Tokyo,Financials,Banking Services,/equities/shimizu-bank-ltd
,Bank of Toyama,8365,Tokyo,Financials,Banking Services,/equities/bank-of-toyama-ltd
,Shiga Bank Ltd,8366,Tokyo,Financials,Banking Services,/equities/shiga-bank-ltd
,Nanto Bank Ltd,8367,Tokyo,Financials,Banking Services,/equities/nanto-bank-ltd
,Hyakugo Bank Ltd,8368,Tokyo,Financials,Banking Services,/equities/hyakugo-bank-ltd
,The Bank Of Kyoto Ltd,8369,Tokyo,Financials,Banking Services,/equities/the-bank-of-kyoto-ltd
,Kiyo Bank Ltd,8370,Tokyo,Financials,Banking Services,/equities/kiyo-bank-ltd
,Hokuhoku Financial Group Inc,8377,Tokyo,Financials,Banking Services,/equities/hokuhoku-financial-group-inc
,San-in Godo Bank,8381,Tokyo,Financials,Banking Services,/equities/san-in-godo-bank
,Tottori Bank Ltd,8383,Tokyo,Financials,Banking Services,/equities/tottori-bank-ltd
,Hyakujushi Bank Ltd,8386,Tokyo,Financials,Banking Services,/equities/hyakujushi-bank-ltd
,Shikoku Bank Ltd,8387,Tokyo,Financials,Banking Services,/equities/shikoku-bank-ltd
,Awa Bank Ltd,8388,Tokyo,Financials,Banking Services,/equities/awa-bank-ltd
,Oita Bank Ltd,8392,Tokyo,Financials,Banking Services,/equities/oita-bank-ltd
,Miyazaki Bank Ltd,8393,Tokyo,Financials,Banking Services,/equities/miyazaki-bank-ltd
,Bank of Saga Ltd,8395,Tokyo,Financials,Banking Services,/equities/bank-of-saga-ltd
,Bank of The Ryukyus,8399,Tokyo,Financials,Banking Services,/equities/bank-of-the-ryukyus
,Seven Bank Ltd,8410,Tokyo,Financials,Banking Services,/equities/seven-bank-ltd
,Mizuho Financial,8411,Tokyo,Financials,Banking Services,"/equities/mizuho-financial-group,-inc."
,Bank of Kochi Ltd,8416,Tokyo,Financials,Banking Services,/equities/bank-of-kochi-ltd
,Yamaguchi Financial Group Inc,8418,Tokyo,Financials,Banking Services,/equities/yamaguchi-financial-group-inc
,Shinkin Central Bank Pref,8421,Tokyo,Financials,Banking Services,/equities/shinkin-central-bank-pref
,Fuyo General Lease,8424,Tokyo,Financials,Banking Services,/equities/fuyo-general-lease
,Mizuho Leasing Co Ltd,8425,Tokyo,Financials,Banking Services,/equities/ibj-leasing-co-ltd
,Century Tokyo Leasing,8439,Tokyo,Financials,Banking Services,/equities/century-tokyo-leasing
,Future Venture Capital,8462,Tokyo,Financials,Investment Banking & Investment Services,/equities/future-venture-capital-co-ltd
,SBI Holdings Inc,8473,Tokyo,Financials,Investment Banking & Investment Services,/equities/sbi-holdings-inc
,J Trust,8508,Tokyo,Financials,Banking Services,/equities/j-trust-co-ltd
,Japan Securities Finance,8511,Tokyo,Financials,Banking Services,/equities/japan-securities-finance
,Aiful,8515,Tokyo,Financials,Banking Services,/equities/aiful-corp
,Japan Asia Investment,8518,Tokyo,Financials,Investment Banking & Investment Services,/equities/japan-asia-investment
,Bank of Nagoya Ltd,8522,Tokyo,Financials,Banking Services,/equities/bank-of-nagoya-ltd
,North Pacific Bank Ltd,8524,Tokyo,Financials,Banking Services,/equities/north-pacific-bank-ltd
,Taiko Bank Ltd,8537,Tokyo,Financials,Banking Services,/equities/taiko-bank-ltd
,Ehime Bank Ltd,8541,Tokyo,Financials,Banking Services,/equities/ehime-bank-ltd
,Tomato Bank Ltd,8542,Tokyo,Financials,Banking Services,/equities/tomato-bank-ltd
,Keiyo Bank Ltd,8544,Tokyo,Financials,Banking Services,/equities/keiyo-bank-ltd
,Tochigi Bank Ltd,8550,Tokyo,Financials,Banking Services,/equities/tochigi-bank-ltd
,Kita Nippon Bank,8551,Tokyo,Financials,Banking Services,/equities/kita-nippon-bank
,Towa Bank Ltd,8558,Tokyo,Financials,Banking Services,/equities/towa-bank-ltd
,Fukushima Bank Ltd,8562,Tokyo,Financials,Banking Services,/equities/fukushima-bank-ltd
,Daito Bank Ltd,8563,Tokyo,Financials,Banking Services,/equities/daito-bank-ltd
,Ricoh Leasing,8566,Tokyo,Financials,Banking Services,/equities/ricoh-leasing
,Aeon Financial Service Co Ltd,8570,Tokyo,Financials,Banking Services,/equities/aeon-financial-service-co-ltd
,Acom Co Ltd,8572,Tokyo,Financials,Banking Services,/equities/acom-co-ltd
,JACCS Co Ltd,8584,Tokyo,Financials,Banking Services,/equities/jaccs-co-ltd
,Orient Corp,8585,Tokyo,Financials,Banking Services,/equities/orient-corp
,Orix T,8591,Tokyo,Financials,Banking Services,/equities/orix-t
,Mitsubishi Ufj Lease Fin Ltd,8593,Tokyo,Financials,Banking Services,/equities/mitsubishi-ufj-lease-fin-ltd
,Jafco Co Ltd,8595,Tokyo,Financials,Investment Banking & Investment Services,/equities/jafco-co-ltd
,Kyushu Leasing Service Co Ltd,8596,Tokyo,Financials,Banking Services,/equities/kyushu-leasing-service-co-ltd
,Tomony Holdings Inc,8600,Tokyo,Financials,Banking Services,/equities/tomony-holdings-inc
,Daiwa Securities Group Inc.,8601,Tokyo,Financials,Investment Banking & Investment Services,/equities/daiwa-securities-group-inc.
,Nomura,8604,Tokyo,Financials,Investment Banking & Investment Services,"/equities/nomura-holdings,-inc."
,Okasan Securities Group,8609,Tokyo,Financials,Investment Banking & Investment Services,/equities/okasan-securities-group
,Marusan Securities,8613,Tokyo,Financials,Investment Banking & Investment Services,/equities/marusan-securities
,Toyo Securities,8614,Tokyo,Financials,Investment Banking & Investment Services,/equities/toyo-securities
,Tokai Tokyo Finan Holdings Inc,8616,Tokyo,Financials,Investment Banking & Investment Services,/equities/tokai-tokyo-finan-holdings-inc
,Kosei Securities,8617,Tokyo,Financials,Investment Banking & Investment Services,/equities/kosei-securities
,Mito Securities,8622,Tokyo,Financials,Investment Banking & Investment Services,/equities/mito-securities
,Ichiyoshi Securities,8624,Tokyo,Financials,Investment Banking & Investment Services,/equities/ichiyoshi-securities
,Matsui Securities,8628,Tokyo,Financials,Investment Banking & Investment Services,"/equities/matsui-securities-co.,-ltd."
,Sompo Holdings Inc,8630,Tokyo,Financials,Insurance,"/equities/nksj-holdings,-inc."
,Japan Exchange Group,8697,Tokyo,Financials,Investment Banking & Investment Services,/equities/japan-exchange-group
,Monex Group Inc,8698,Tokyo,Financials,Investment Banking & Investment Services,/equities/monex-group-inc
,HS Holdings,8699,Tokyo,Financials,Banking Services,/equities/sawada-holdings-co-ltd
,Maruhachi Securities,8700,Tokyo,Financials,Investment Banking & Investment Services,/equities/maruhachi-securities-co-ltd
,Traders,8704,Tokyo,Financials,Investment Banking & Investment Services,/equities/traders-holdings-co-ltd
,Nissan Securities,8705,Tokyo,Financials,Investment Banking & Investment Services,/equities/okato-holdings-inc
,Kyokuto Securities,8706,Tokyo,Financials,Investment Banking & Investment Services,/equities/kyokuto-securities
,IwaiCosmo Holdings,8707,Tokyo,Financials,Investment Banking & Investment Services,/equities/iwaicosmo-holdings
,Aizawa Securities,8708,Tokyo,Financials,Investment Banking & Investment Services,/equities/aizawa-securities
,Fidea Holdings,8713,Tokyo,Financials,Banking Services,/equities/fidea-holdings
,Senshu Ikeda Holdings Inc,8714,Tokyo,Financials,Banking Services,/equities/senshu-ikeda-holdings-inc
,Anicom Holdings Inc,8715,Tokyo,Financials,Insurance,/equities/anicom-holdings-inc
,MS&AD Insurance Group Holdings,8725,Tokyo,Financials,Insurance,/equities/ms-ad-insurance-group-holdings
,Money Partners Group,8732,Tokyo,Financials,Investment Banking & Investment Services,/equities/money-partners-group
,Akatsuki,8737,Tokyo,Financials,Investment Banking & Investment Services,/equities/akatsuki-corp
,Sparx Group,8739,Tokyo,Financials,Investment Banking & Investment Services,/equities/sparx-group-co-ltd
,Kobayashi Yoko,8742,Tokyo,Financials,Investment Banking & Investment Services,/equities/kobayashi-yoko
,Daiichi Commodities,8746,Tokyo,Financials,Investment Banking & Investment Services,/equities/daiichi-commodities-co-ltd
,Yutaka Shoji,8747,Tokyo,Financials,Investment Banking & Investment Services,/equities/yutaka-shoji-co-ltd
,Dai-ichi Life,8750,Tokyo,Financials,Insurance,/equities/the-dai-ichi-life-insurance-co.
,"Tokio Marine Holdings, Inc.",8766,Tokyo,Financials,Insurance,"/equities/tokio-marine-holdings,-inc."
,Advantage Risk Management,8769,Tokyo,Healthcare,Healthcare Providers & Services,/equities/advantage-risk-management-co-ltd
,eGuarantee Inc,8771,Tokyo,Financials,Banking Services,/equities/eguarantee-inc
,Asax Co Ltd,8772,Tokyo,Financials,Banking Services,/equities/asax-co-ltd
,GFA,8783,Tokyo,Financials,Investment Banking & Investment Services,/equities/gfa-co-ltd
,FinTech Global,8789,Tokyo,Financials,Investment Banking & Investment Services,/equities/fintech-global
,NEC Capital Solutions,8793,Tokyo,Financials,Banking Services,/equities/nec-capital-solutions
,"T&D Holdings, Inc.",8795,Tokyo,Financials,Insurance,"/equities/t-d-holdings,-inc."
,Advance Create,8798,Tokyo,Financials,Insurance,/equities/advance-create-co-ltd
,Mitsui Fudosan,8801,Tokyo,Real Estate,Real Estate Operations,"/equities/mitsui-fudosan-co.,-ltd."
,Mitsubishi Estate,8802,Tokyo,Real Estate,Real Estate Operations,"/equities/mitsubishi-estate-co.,-ltd."
,Heiwa Real Estate,8803,Tokyo,Real Estate,Real Estate Operations,"/equities/heiwa-real-estate-co.,-ltd."
,Tokyo Tatemono,8804,Tokyo,Real Estate,Real Estate Operations,"/equities/tokyo-tatemono-co.,-ltd."
,Keihanshin Building,8818,Tokyo,Real Estate,Real Estate Operations,/equities/keihanshin-building
,Sumitomo Realty & Development Co.,8830,Tokyo,Real Estate,Real Estate Operations,/equities/sumitomo-realty---development-co.
,Taiheiyo Kouhatsuorporated,8835,Tokyo,Energy,Coal,/equities/taiheiyo-kouhatsuorporated
,Rise,8836,Tokyo,Real Estate,Real Estate Operations,/equities/rise-inc
,TOC Co Ltd,8841,Tokyo,Real Estate,Real Estate Operations,/equities/toc-co-ltd
,Tokyo Rakutenchi,8842,Tokyo,Real Estate,Real Estate Operations,/equities/tokyo-rakutenchi
,Cosmos Initia,8844,Tokyo,Real Estate,Real Estate Operations,/equities/cosmos-initia-co-ltd
,Leopalace21 Corp,8848,Tokyo,Real Estate,Real Estate Operations,/equities/leopalace21-corp
